Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F)
BP40,-73.2106,41.1551,30,2001-05-11,0,55.3,68.4,81.6,48.5
BP40,-73.2106,41.1551,30,2001-05-12,0,58.8,71.1,83.4,54.5
BP40,-73.2106,41.1551,30,2001-05-13,0.05,52.5,67.9,83.3,53
BP40,-73.2106,41.1551,30,2001-05-14,0,45.5,56.6,67.6,32.7
BP40,-73.2106,41.1551,30,2001-05-15,0,49,58.4,67.8,35.7
BP40,-73.2106,41.1551,30,2001-05-16,0,51.5,59.8,68,37.6
BP40,-73.2106,41.1551,30,2001-05-17,0,49,54.5,60.1,46.4
BP40,-73.2106,41.1551,30,2001-05-18,0,52.9,56.8,60.7,48.2
BP40,-73.2106,41.1551,30,2001-05-19,0,54.6,56.9,59.1,52.4
BP40,-73.2106,41.1551,30,2001-05-20,0,52.1,63.9,75.6,53.1
BP40,-73.2106,41.1551,30,2001-05-21,0,50.3,56.7,63,48.1
BP40,-73.2106,41.1551,30,2001-05-22,0.8,51.9,55.7,59.6,53.5
BP40,-73.2106,41.1551,30,2001-05-23,0.9,55.4,57.6,59.8,56.9
BP40,-73.2106,41.1551,30,2001-05-24,0.54,54.8,56.5,58.1,55.9
BP40,-73.2106,41.1551,30,2001-05-25,0.23,51.8,57.3,62.8,55.3
BP40,-73.2106,41.1551,30,2001-05-26,0.27,51.7,54,56.4,50.1
BP40,-73.2106,41.1551,30,2001-05-27,0.93,53.9,56.5,59.2,56.5
BP40,-73.2106,41.1551,30,2001-05-28,0.07,56.6,61,65.4,58
BP40,-73.2106,41.1551,30,2001-05-29,0.05,53.9,62.3,70.6,53.4
BP40,-73.2106,41.1551,30,2001-05-30,0.14,48.3,59.8,71.4,52.2
BP40,-73.2106,41.1551,30,2001-05-31,0,46.5,55.1,63.7,35.1
,,,,,,,,,
CA30,-73.3522,41.9648,758,2001-05-01,0,41.3,59.4,77.6,32.9
CA30,-73.3522,41.9648,758,2001-05-02,0,49.8,68,86.1,41.9
CA30,-73.3522,41.9648,758,2001-05-03,0,53.2,71.9,90.6,46.1
CA30,-73.3522,41.9648,758,2001-05-04,0,52.8,71.6,90.5,51.6
CA30,-73.3522,41.9648,758,2001-05-05,0,51.4,70.7,90.1,50.1
CA30,-73.3522,41.9648,758,2001-05-06,0,34.8,52.7,70.7,33
CA30,-73.3522,41.9648,758,2001-05-07,0,27.6,47.4,67.3,27.8
CA30,-73.3522,41.9648,758,2001-05-08,0,30.8,50.4,69.9,24.6
CA30,-73.3522,41.9648,758,2001-05-09,0,41.3,57.7,74.2,37.6
CA30,-73.3522,41.9648,758,2001-05-10,0,43.5,60,76.5,46.6
CA30,-73.3522,41.9648,758,2001-05-11,0,45.5,63.4,81.2,42.1
CA30,-73.3522,41.9648,758,2001-05-12,0.02,50.3,68.3,86.3,48.5
CA30,-73.3522,41.9648,758,2001-05-13,0,45.5,65.7,86,49.6
CA30,-73.3522,41.9648,758,2001-05-14,0,38.1,51.4,64.7,30.1
CA30,-73.3522,41.9648,758,2001-05-15,0,39.7,53.7,67.7,33.4
CA30,-73.3522,41.9648,758,2001-05-16,0,39.8,52.6,65.5,34.4
CA30,-73.3522,41.9648,758,2001-05-17,0,44.5,52.1,59.6,43.2
CA30,-73.3522,41.9648,758,2001-05-18,0,47.4,54.5,61.7,44.8
CA30,-73.3522,41.9648,758,2001-05-19,0,50.3,53.8,57.4,50.4
CA30,-73.3522,41.9648,758,2001-05-20,0,45.7,61.1,76.4,48.3
CA30,-73.3522,41.9648,758,2001-05-21,0.01,44.9,59.8,74.7,45.4
CA30,-73.3522,41.9648,758,2001-05-22,0.53,50.5,60.7,70.9,50
CA30,-73.3522,41.9648,758,2001-05-23,0.28,50.8,54.7,58.7,53.7
CA30,-73.3522,41.9648,758,2001-05-24,0.09,50.1,55.9,61.7,53.2
CA30,-73.3522,41.9648,758,2001-05-25,0.07,46,53.8,61.6,49
CA30,-73.3522,41.9648,758,2001-05-26,1.12,47.2,54.1,61.1,46.7
CA30,-73.3522,41.9648,758,2001-05-27,0.43,50.6,55.3,60.1,54.6
CA30,-73.3522,41.9648,758,2001-05-28,0.03,54.4,60.9,67.5,56.3
CA30,-73.3522,41.9648,758,2001-05-29,0.09,48,59.4,70.8,50.9
CA30,-73.3522,41.9648,758,2001-05-30,0.03,40.5,54.4,68.2,47.1
CA30,-73.3522,41.9648,758,2001-05-31,0,39,49.5,59.9,34.7
,,,,,,,,,
CH23,-72.4934,41.3888,331,2001-05-01,0,46.5,61.2,76,36.7
CH23,-72.4934,41.3888,331,2001-05-02,0,49.8,67.3,84.8,43.2
CH23,-72.4934,41.3888,331,2001-05-03,0,53.6,71.5,89.3,47.9
CH23,-72.4934,41.3888,331,2001-05-04,0,55.3,72.3,89.3,53.1
CH23,-72.4934,41.3888,331,2001-05-05,0,59.8,74.9,90,52.9
CH23,-72.4934,41.3888,331,2001-05-06,0,39,55.6,72.2,37
CH23,-72.4934,41.3888,331,2001-05-07,0,28.2,46.2,64.3,29.5
CH23,-72.4934,41.3888,331,2001-05-08,0,31.2,47.1,63,29.3
CH23,-72.4934,41.3888,331,2001-05-09,0,37.5,52,66.6,40.1
CH23,-72.4934,41.3888,331,2001-05-10,0,45.8,60.2,74.6,46.2
CH23,-72.4934,41.3888,331,2001-05-11,0,46.4,64.2,81.9,43.2
CH23,-72.4934,41.3888,331,2001-05-12,0,54,69.8,85.7,48
CH23,-72.4934,41.3888,331,2001-05-13,0.02,50,67.8,85.6,52
CH23,-72.4934,41.3888,331,2001-05-14,0,38.3,53.1,67.9,32.6
CH23,-72.4934,41.3888,331,2001-05-15,0,43.6,56.4,69.1,34.3
CH23,-72.4934,41.3888,331,2001-05-16,0,48.2,57,65.9,36.5
CH23,-72.4934,41.3888,331,2001-05-17,0,45,52,58.9,43.8
CH23,-72.4934,41.3888,331,2001-05-18,0,50.2,55.8,61.4,45
CH23,-72.4934,41.3888,331,2001-05-19,0,52.2,55.8,59.4,48.9
CH23,-72.4934,41.3888,331,2001-05-20,0,48.5,62.9,77.3,48.6
CH23,-72.4934,41.3888,331,2001-05-21,0,47.6,57.7,67.7,46
CH23,-72.4934,41.3888,331,2001-05-22,0.47,53,58.8,64.5,51.9
CH23,-72.4934,41.3888,331,2001-05-23,0.85,54.9,57.8,60.6,55.4
CH23,-72.4934,41.3888,331,2001-05-24,1.1,52.9,56.7,60.4,53.9
CH23,-72.4934,41.3888,331,2001-05-25,0.63,48.8,55.1,61.5,51.7
CH23,-72.4934,41.3888,331,2001-05-26,0.33,50.6,55.5,60.5,46.6
CH23,-72.4934,41.3888,331,2001-05-27,0.71,54.4,57.9,61.4,55.2
CH23,-72.4934,41.3888,331,2001-05-28,0.03,55.3,62.3,69.3,56.7
CH23,-72.4934,41.3888,331,2001-05-29,0.42,48.1,58.8,69.5,51.8
CH23,-72.4934,41.3888,331,2001-05-30,0.07,44.3,58.3,72.3,49.1
CH23,-72.4934,41.3888,331,2001-05-31,0,40.7,51.7,62.7,34.9
,,,,,,,,,
CO29,-73.2942,41.8101,1184,2001-05-01,0,45.2,60.1,75.1,34.2
CO29,-73.2942,41.8101,1184,2001-05-02,0,50.7,66.9,83.1,42.2
CO29,-73.2942,41.8101,1184,2001-05-03,0,53.2,70.2,87.3,46.5
CO29,-73.2942,41.8101,1184,2001-05-04,0,54.4,71,87.6,52.2
CO29,-73.2942,41.8101,1184,2001-05-05,0,54.9,71,87,51.6
CO29,-73.2942,41.8101,1184,2001-05-06,0,37.3,52.9,68.5,34.3
CO29,-73.2942,41.8101,1184,2001-05-07,0,28.6,46.5,64.3,29.5
CO29,-73.2942,41.8101,1184,2001-05-08,0,32.2,49.4,66.7,26.3
CO29,-73.2942,41.8101,1184,2001-05-09,0,39.5,54.9,70.2,38.7
CO29,-73.2942,41.8101,1184,2001-05-10,0,45.2,59.4,73.6,46.7
CO29,-73.2942,41.8101,1184,2001-05-11,0,46.6,62.3,78.1,42.5
CO29,-73.2942,41.8101,1184,2001-05-12,0.02,53,68.1,83.2,48.8
CO29,-73.2942,41.8101,1184,2001-05-13,0.13,47.8,65,82.3,50.4
CO29,-73.2942,41.8101,1184,2001-05-14,0,38.4,50.4,62.4,30.3
CO29,-73.2942,41.8101,1184,2001-05-15,0,42.3,53.4,64.5,33.5
CO29,-73.2942,41.8101,1184,2001-05-16,0,43.5,53.2,62.9,34.5
CO29,-73.2942,41.8101,1184,2001-05-17,0,44.8,51.3,57.7,43.5
CO29,-73.2942,41.8101,1184,2001-05-18,0.01,49.5,54.8,60,44.7
CO29,-73.2942,41.8101,1184,2001-05-19,0,51.6,54.1,56.7,50.1
CO29,-73.2942,41.8101,1184,2001-05-20,0,47.7,60.9,74,48.7
CO29,-73.2942,41.8101,1184,2001-05-21,0.02,46.7,58.6,70.5,45.9
CO29,-73.2942,41.8101,1184,2001-05-22,0.5,51.9,59.3,66.6,51.3
CO29,-73.2942,41.8101,1184,2001-05-23,0.8,53.4,55.6,57.8,54.8
CO29,-73.2942,41.8101,1184,2001-05-24,0.81,51.9,55.9,59.9,54.6
CO29,-73.2942,41.8101,1184,2001-05-25,0.36,47.6,53.7,59.8,51.1
CO29,-73.2942,41.8101,1184,2001-05-26,0.38,49,54,59,47.8
CO29,-73.2942,41.8101,1184,2001-05-27,1.19,52.3,55.2,58.2,55.1
CO29,-73.2942,41.8101,1184,2001-05-28,0.15,54.9,60.2,65.5,57
CO29,-73.2942,41.8101,1184,2001-05-29,0.12,49.3,58.6,67.8,51
CO29,-73.2942,41.8101,1184,2001-05-30,0.09,42.2,54.6,66.9,47.8
CO29,-73.2942,41.8101,1184,2001-05-31,0.03,39.9,48.6,57.3,34.5
,,,,,,,,,
CR25,-72.6618,41.5898,36,2001-05-01,0,48.8,63.4,78,39.2
CR25,-72.6618,41.5898,36,2001-05-02,0,50.4,68.1,85.8,46.7
CR25,-72.6618,41.5898,36,2001-05-03,0,54,72.2,90.4,50.9
CR25,-72.6618,41.5898,36,2001-05-04,0,56.3,73.6,91,56.2
CR25,-72.6618,41.5898,36,2001-05-05,0,62.3,76.5,90.7,56.3
CR25,-72.6618,41.5898,36,2001-05-06,0,42.6,57,71.5,39.1
CR25,-72.6618,41.5898,36,2001-05-07,0,31.3,48.3,65.3,32.5
CR25,-72.6618,41.5898,36,2001-05-08,0,35.2,50.3,65.3,29.8
CR25,-72.6618,41.5898,36,2001-05-09,0,40.2,54.4,68.5,42.2
CR25,-72.6618,41.5898,36,2001-05-10,0,47.9,62.4,76.9,49.3
CR25,-72.6618,41.5898,36,2001-05-11,0,48.7,65.5,82.2,46.4
CR25,-72.6618,41.5898,36,2001-05-12,0,56.1,71.2,86.3,51.8
CR25,-72.6618,41.5898,36,2001-05-13,0.02,52.2,69.6,87,53.6
CR25,-72.6618,41.5898,36,2001-05-14,0.02,40.7,54,67.4,33.3
CR25,-72.6618,41.5898,36,2001-05-15,0,44.7,56.7,68.6,35.9
CR25,-72.6618,41.5898,36,2001-05-16,0,50.6,57.9,65.3,37.5
CR25,-72.6618,41.5898,36,2001-05-17,0,45.2,51.8,58.3,45
CR25,-72.6618,41.5898,36,2001-05-18,0,52.3,57.3,62.3,45.9
CR25,-72.6618,41.5898,36,2001-05-19,0,54,56.8,59.6,50.1
CR25,-72.6618,41.5898,36,2001-05-20,0,50.9,64.2,77.6,50.9
CR25,-72.6618,41.5898,36,2001-05-21,0,50.2,60.6,71,47.7
CR25,-72.6618,41.5898,36,2001-05-22,0.32,54.3,60.6,66.8,53.6
